Country,Code,Date,Confirmed,Days since confirmed
Guatemala,GTM,2020-05-03,30.71429,7.0
Guatemala,GTM,2020-05-04,29.0,8.0
Guatemala,GTM,2020-05-05,28.57143,9.0
Guatemala,GTM,2020-05-06,29.42857,10.0
Guatemala,GTM,2020-05-07,30.42857,11.0
Guatemala,GTM,2020-05-08,33.28571,12.0
Guatemala,GTM,2020-05-09,36.57143,13.0
Guatemala,GTM,2020-05-10,39.85714,14.0
Guatemala,GTM,2020-05-11,49.85714,15.0
Guatemala,GTM,2020-05-12,54.85714,16.0
Guatemala,GTM,2020-05-13,62.28571,17.0
Guatemala,GTM,2020-05-14,77.71429,18.0
Guatemala,GTM,2020-05-15,98.0,19.0
Guatemala,GTM,2020-05-16,106.14286,20.0
Guatemala,GTM,2020-05-17,113.71429,21.0
Guatemala,GTM,2020-05-18,122.85714,22.0
Guatemala,GTM,2020-05-19,126.71429,23.0
Guatemala,GTM,2020-05-20,133.42857,24.0
Guatemala,GTM,2020-05-21,131.85714,25.0
Guatemala,GTM,2020-05-22,142.0,26.0
Guatemala,GTM,2020-05-23,157.14286,27.0
Guatemala,GTM,2020-05-24,184.42857,28.0
Guatemala,GTM,2020-05-25,216.0,29.0
Guatemala,GTM,2020-05-26,251.28571,30.0
Guatemala,GTM,2020-05-27,260.14286,31.0
Guatemala,GTM,2020-05-28,268.57143,32.0
Guatemala,GTM,2020-05-29,262.28571,33.0
Guatemala,GTM,2020-05-30,266.28571,34.0
Guatemala,GTM,2020-05-31,240.71429,35.0
Guatemala,GTM,2020-06-01,237.57143,36.0
Guatemala,GTM,2020-06-02,225.14286,37.0
Guatemala,GTM,2020-06-03,233.14286,38.0
Guatemala,GTM,2020-06-04,230.71429,39.0
Guatemala,GTM,2020-06-05,258.0,40.0
Guatemala,GTM,2020-06-06,268.28571,41.0
Guatemala,GTM,2020-06-07,293.28571,42.0
Guatemala,GTM,2020-06-08,281.14286,43.0
Guatemala,GTM,2020-06-09,309.42857,44.0
Guatemala,GTM,2020-06-10,325.71429,45.0
Guatemala,GTM,2020-06-11,351.57143,46.0
Guatemala,GTM,2020-06-12,343.85714,47.0
Guatemala,GTM,2020-06-13,356.71429,48.0
Guatemala,GTM,2020-06-14,385.57143,49.0
Guernsey,GGY,2020-03-22,0.33333,
Guernsey,GGY,2020-03-23,4.25,
Guernsey,GGY,2020-03-24,4.0,
Guernsey,GGY,2020-03-25,3.83333,
Guernsey,GGY,2020-03-26,4.28571,
Guernsey,GGY,2020-03-27,4.71429,
Guernsey,GGY,2020-03-28,5.0,
Guernsey,GGY,2020-03-29,5.42857,
Guernsey,GGY,2020-03-30,4.0,
Guernsey,GGY,2020-03-31,3.57143,
Guernsey,GGY,2020-04-01,5.28571,
Guernsey,GGY,2020-04-02,6.85714,
Guernsey,GGY,2020-04-03,8.14286,
Guernsey,GGY,2020-04-04,11.14286,
Guernsey,GGY,2020-04-05,13.85714,
Guernsey,GGY,2020-04-06,15.57143,
Guernsey,GGY,2020-04-07,17.14286,
Guernsey,GGY,2020-04-08,15.14286,
Guernsey,GGY,2020-04-09,14.71429,
Guernsey,GGY,2020-04-10,14.28571,
Guernsey,GGY,2020-04-11,12.28571,
Guernsey,GGY,2020-04-12,10.42857,
Guernsey,GGY,2020-04-13,9.14286,
Guernsey,GGY,2020-04-14,7.71429,
Guernsey,GGY,2020-04-15,8.14286,
Guernsey,GGY,2020-04-16,6.0,
Guernsey,GGY,2020-04-17,6.14286,
Guernsey,GGY,2020-04-18,4.85714,
Guernsey,GGY,2020-04-19,4.28571,
Guernsey,GGY,2020-04-20,3.0,
Guernsey,GGY,2020-04-21,2.85714,
Guernsey,GGY,2020-04-22,2.28571,
Guernsey,GGY,2020-04-23,2.85714,
Guernsey,GGY,2020-04-24,1.57143,
Guernsey,GGY,2020-04-25,1.57143,
Guernsey,GGY,2020-04-26,0.85714,
Guernsey,GGY,2020-04-27,1.14286,
Guernsey,GGY,2020-04-28,1.14286,
Guernsey,GGY,2020-04-29,1.14286,
Guernsey,GGY,2020-04-30,1.14286,
Guernsey,GGY,2020-05-01,0.85714,
Guernsey,GGY,2020-05-02,1.0,
Guernsey,GGY,2020-05-03,1.0,
Guernsey,GGY,2020-05-04,0.71429,
Guernsey,GGY,2020-05-05,0.71429,
Guernsey,GGY,2020-05-06,0.71429,
Guernsey,GGY,2020-05-07,0.14286,
Guernsey,GGY,2020-05-08,0.14286,
Guernsey,GGY,2020-05-09,0.0,
Guernsey,GGY,2020-05-10,0.0,
Guernsey,GGY,2020-05-11,0.0,
Guernsey,GGY,2020-05-12,0.0,
Guernsey,GGY,2020-05-13,0.0,
Guernsey,GGY,2020-05-14,0.0,
Guernsey,GGY,2020-05-15,0.0,
Guernsey,GGY,2020-05-16,0.0,
Guernsey,GGY,2020-05-17,0.0,
Guernsey,GGY,2020-05-18,0.0,
Guernsey,GGY,2020-05-19,0.0,
Guernsey,GGY,2020-05-20,0.0,
Guernsey,GGY,2020-05-21,0.0,
Guernsey,GGY,2020-05-22,0.0,
Guernsey,GGY,2020-05-23,0.0,
Guernsey,GGY,2020-05-24,0.0,
Guernsey,GGY,2020-05-25,0.0,
Guernsey,GGY,2020-05-26,0.0,
Guernsey,GGY,2020-05-27,0.0,
Guernsey,GGY,2020-05-28,0.0,
Guernsey,GGY,2020-05-29,0.0,
Guernsey,GGY,2020-05-30,0.0,
Guernsey,GGY,2020-05-31,0.0,
Guernsey,GGY,2020-06-01,0.0,
Guernsey,GGY,2020-06-02,0.0,
Guernsey,GGY,2020-06-03,0.0,
Guernsey,GGY,2020-06-04,0.0,
Guernsey,GGY,2020-06-05,0.0,
Guernsey,GGY,2020-06-06,0.0,
Guernsey,GGY,2020-06-07,0.0,
Guernsey,GGY,2020-06-08,0.0,
Guernsey,GGY,2020-06-09,0.0,
Guernsey,GGY,2020-06-10,0.0,
Guernsey,GGY,2020-06-11,0.0,
Guernsey,GGY,2020-06-12,0.0,
Guernsey,GGY,2020-06-13,0.0,
Guernsey,GGY,2020-06-14,0.0,
Guinea,GIN,2020-03-14,,-32.0
Guinea,GIN,2020-03-15,,-31.0
Guinea,GIN,2020-03-16,,-30.0
Guinea,GIN,2020-03-17,0.33333,-29.0
Guinea,GIN,2020-03-18,0.25,-28.0
Guinea,GIN,2020-03-19,0.2,-27.0
Guinea,GIN,2020-03-20,0.16667,-26.0
Guinea,GIN,2020-03-21,0.16667,-25.0
Guinea,GIN,2020-03-22,0.16667,-24.0
Guinea,GIN,2020-03-23,0.14286,-23.0
Guinea,GIN,2020-03-24,0.14286,-22.0
Guinea,GIN,2020-03-25,0.42857,-21.0
Guinea,GIN,2020-03-26,0.42857,-20.0
Guinea,GIN,2020-03-27,0.57143,-19.0
Guinea,GIN,2020-03-28,0.42857,-18.0
Guinea,GIN,2020-03-29,0.85714,-17.0
Guinea,GIN,2020-03-30,0.85714,-16.0
Guinea,GIN,2020-03-31,2.0,-15.0
Guinea,GIN,2020-04-01,1.71429,-14.0
Guinea,GIN,2020-04-02,3.71429,-13.0
Guinea,GIN,2020-04-03,6.71429,-12.0
Guinea,GIN,2020-04-04,6.71429,-11.0
Guinea,GIN,2020-04-05,14.71429,-10.0
Guinea,GIN,2020-04-06,16.14286,-9.0
Guinea,GIN,2020-04-07,16.0,-8.0
Guinea,GIN,2020-04-08,18.28571,-7.0
Guinea,GIN,2020-04-09,19.14286,-6.0
Guinea,GIN,2020-04-10,20.28571,-5.0
Guinea,GIN,2020-04-11,22.85714,-4.0
Guinea,GIN,2020-04-12,19.85714,-3.0
Guinea,GIN,2020-04-13,18.42857,-2.0
Guinea,GIN,2020-04-14,27.28571,-1.0
Guinea,GIN,2020-04-15,31.28571,0.0
Guinea,GIN,2020-04-16,34.28571,1.0
Guinea,GIN,2020-04-17,34.85714,2.0
Guinea,GIN,2020-04-18,37.85714,3.0
Guinea,GIN,2020-04-19,32.42857,4.0
Guinea,GIN,2020-04-20,47.0,5.0
Guinea,GIN,2020-04-21,43.28571,6.0
Guinea,GIN,2020-04-22,46.42857,7.0
Guinea,GIN,2020-04-23,51.0,8.0
Guinea,GIN,2020-04-24,60.57143,9.0
Guinea,GIN,2020-04-25,68.14286,10.0
Guinea,GIN,2020-04-26,74.14286,11.0
Guinea,GIN,2020-04-27,73.57143,12.0
Guinea,GIN,2020-04-28,77.28571,13.0
Guinea,GIN,2020-04-29,78.85714,14.0
Guinea,GIN,2020-04-30,84.28571,15.0
Guinea,GIN,2020-05-01,90.42857,16.0
Guinea,GIN,2020-05-02,83.28571,17.0
Guinea,GIN,2020-05-03,84.28571,18.0
Guinea,GIN,2020-05-04,70.28571,19.0
Guinea,GIN,2020-05-05,78.14286,20.0
Guinea,GIN,2020-05-06,81.57143,21.0
Guinea,GIN,2020-05-07,72.14286,22.0
Guinea,GIN,2020-05-08,61.71429,23.0
Guinea,GIN,2020-05-09,67.42857,24.0
Guinea,GIN,2020-05-10,65.14286,25.0
Guinea,GIN,2020-05-11,80.0,26.0
Guinea,GIN,2020-05-12,71.85714,27.0
Guinea,GIN,2020-05-13,57.42857,28.0
Guinea,GIN,2020-05-14,74.0,29.0
Guinea,GIN,2020-05-15,78.0,30.0
Guinea,GIN,2020-05-16,74.57143,31.0
Guinea,GIN,2020-05-17,88.0,32.0
Guinea,GIN,2020-05-18,73.14286,33.0
Guinea,GIN,2020-05-19,83.28571,34.0
Guinea,GIN,2020-05-20,92.85714,35.0
Guinea,GIN,2020-05-21,69.85714,36.0
Guinea,GIN,2020-05-22,84.85714,37.0
Guinea,GIN,2020-05-23,76.57143,38.0
Guinea,GIN,2020-05-24,74.0,39.0
Guinea,GIN,2020-05-25,88.14286,40.0
Guinea,GIN,2020-05-26,68.42857,41.0
Guinea,GIN,2020-05-27,70.71429,42.0
Guinea,GIN,2020-05-28,83.28571,43.0
Guinea,GIN,2020-05-29,69.42857,44.0
Guinea,GIN,2020-05-30,84.14286,45.0
Guinea,GIN,2020-05-31,75.71429,46.0
Guinea,GIN,2020-06-01,70.85714,47.0
Guinea,GIN,2020-06-02,81.28571,48.0
Guinea,GIN,2020-06-03,69.42857,49.0
Guinea,GIN,2020-06-04,62.85714,50.0
Guinea,GIN,2020-06-05,62.57143,51.0
Guinea,GIN,2020-06-06,57.71429,52.0
Guinea,GIN,2020-06-07,58.71429,53.0
Guinea,GIN,2020-06-08,56.28571,54.0
Guinea,GIN,2020-06-09,53.14286,55.0
Guinea,GIN,2020-06-10,59.14286,56.0
Guinea,GIN,2020-06-11,53.14286,57.0
Guinea,GIN,2020-06-12,54.42857,58.0
Guinea,GIN,2020-06-13,52.28571,59.0
Guinea,GIN,2020-06-14,52.42857,60.0
Guinea-Bissau,GNB,2020-03-27,,-38.0
Guinea-Bissau,GNB,2020-03-28,,-37.0
Guinea-Bissau,GNB,2020-03-29,0.66667,-36.0
Guinea-Bissau,GNB,2020-03-30,0.5,-35.0
Guinea-Bissau,GNB,2020-03-31,0.4,-34.0
Guinea-Bissau,GNB,2020-04-01,1.33333,-33.0
Guinea-Bissau,GNB,2020-04-02,1.28571,-32.0
Guinea-Bissau,GNB,2020-04-03,1.0,-31.0
Guinea-Bissau,GNB,2020-04-04,1.85714,-30.0
Guinea-Bissau,GNB,2020-04-05,2.28571,-29.0
Guinea-Bissau,GNB,2020-04-06,2.28571,-28.0
Guinea-Bissau,GNB,2020-04-07,4.42857,-27.0
Guinea-Bissau,GNB,2020-04-08,3.57143,-26.0
Guinea-Bissau,GNB,2020-04-09,3.42857,-25.0
Guinea-Bissau,GNB,2020-04-10,3.71429,-24.0
Guinea-Bissau,GNB,2020-04-11,2.85714,-23.0
Guinea-Bissau,GNB,2020-04-12,2.85714,-22.0
Guinea-Bissau,GNB,2020-04-13,3.0,-21.0
Guinea-Bissau,GNB,2020-04-14,0.85714,-20.0
Guinea-Bissau,GNB,2020-04-15,1.0,-19.0
Guinea-Bissau,GNB,2020-04-16,1.42857,-18.0
Guinea-Bissau,GNB,2020-04-17,1.57143,-17.0
Guinea-Bissau,GNB,2020-04-18,2.14286,-16.0
Guinea-Bissau,GNB,2020-04-19,1.71429,-15.0
Guinea-Bissau,GNB,2020-04-20,1.57143,-14.0
Guinea-Bissau,GNB,2020-04-21,1.57143,-13.0
Guinea-Bissau,GNB,2020-04-22,1.42857,-12.0
Guinea-Bissau,GNB,2020-04-23,1.0,-11.0
Guinea-Bissau,GNB,2020-04-24,0.85714,-10.0
Guinea-Bissau,GNB,2020-04-25,0.28571,-9.0
Guinea-Bissau,GNB,2020-04-26,0.28571,-8.0
Guinea-Bissau,GNB,2020-04-27,0.42857,-7.0
Guinea-Bissau,GNB,2020-04-28,3.28571,-6.0
Guinea-Bissau,GNB,2020-04-29,3.28571,-5.0
Guinea-Bissau,GNB,2020-04-30,3.85714,-4.0
Guinea-Bissau,GNB,2020-05-01,21.85714,-3.0
Guinea-Bissau,GNB,2020-05-02,29.28571,-2.0
Guinea-Bissau,GNB,2020-05-03,29.28571,-1.0
Guinea-Bissau,GNB,2020-05-04,34.14286,0.0
Guinea-Bissau,GNB,2020-05-05,48.57143,1.0
Guinea-Bissau,GNB,2020-05-06,57.42857,2.0
Guinea-Bissau,GNB,2020-05-07,56.85714,3.0
Guinea-Bissau,GNB,2020-05-08,51.28571,4.0
Guinea-Bissau,GNB,2020-05-09,48.14286,5.0
Guinea-Bissau,GNB,2020-05-10,54.85714,6.0
Guinea-Bissau,GNB,2020-05-11,62.0,7.0
Guinea-Bissau,GNB,2020-05-12,49.71429,8.0
Guinea-Bissau,GNB,2020-05-13,49.28571,9.0
Guinea-Bissau,GNB,2020-05-14,49.28571,10.0
Guinea-Bissau,GNB,2020-05-15,49.85714,11.0
Guinea-Bissau,GNB,2020-05-16,45.57143,12.0
Guinea-Bissau,GNB,2020-05-17,38.85714,13.0
Guinea-Bissau,GNB,2020-05-18,37.71429,14.0
Guinea-Bissau,GNB,2020-05-19,32.71429,15.0
Guinea-Bissau,GNB,2020-05-20,31.14286,16.0
Guinea-Bissau,GNB,2020-05-21,31.14286,17.0
Guinea-Bissau,GNB,2020-05-22,25.14286,18.0
Guinea-Bissau,GNB,2020-05-23,25.14286,19.0
Guinea-Bissau,GNB,2020-05-24,28.71429,20.0
Guinea-Bissau,GNB,2020-05-25,26.14286,21.0
Guinea-Bissau,GNB,2020-05-26,26.14286,22.0
Guinea-Bissau,GNB,2020-05-27,19.28571,23.0
Guinea-Bissau,GNB,2020-05-28,20.0,24.0
Guinea-Bissau,GNB,2020-05-29,12.71429,25.0
Guinea-Bissau,GNB,2020-05-30,23.85714,26.0
Guinea-Bissau,GNB,2020-05-31,20.28571,27.0
Guinea-Bissau,GNB,2020-06-01,21.28571,28.0
Guinea-Bissau,GNB,2020-06-02,23.71429,29.0
Guinea-Bissau,GNB,2020-06-03,23.71429,30.0
Guinea-Bissau,GNB,2020-06-04,23.0,31.0
Guinea-Bissau,GNB,2020-06-05,24.0,32.0
Guinea-Bissau,GNB,2020-06-06,16.0,33.0
Guinea-Bissau,GNB,2020-06-07,16.0,34.0
Guinea-Bissau,GNB,2020-06-08,6.57143,35.0
Guinea-Bissau,GNB,2020-06-09,7.14286,36.0
Guinea-Bissau,GNB,2020-06-10,7.14286,37.0
Guinea-Bissau,GNB,2020-06-11,7.14286,38.0
Guinea-Bissau,GNB,2020-06-12,6.14286,39.0
Guinea-Bissau,GNB,2020-06-13,3.0,40.0
Guinea-Bissau,GNB,2020-06-14,13.14286,41.0
Guyana,GUY,2020-03-17,1.33333,
Guyana,GUY,2020-03-18,1.0,
Guyana,GUY,2020-03-19,1.0,
Guyana,GUY,2020-03-20,0.8,
Guyana,GUY,2020-03-21,0.66667,
Guyana,GUY,2020-03-22,0.57143,
Guyana,GUY,2020-03-23,0.14286,
Guyana,GUY,2020-03-24,0.14286,
Guyana,GUY,2020-03-25,0.14286,
Guyana,GUY,2020-03-26,0.0,
Guyana,GUY,2020-03-27,0.0,
Guyana,GUY,2020-03-28,0.0,
Guyana,GUY,2020-03-29,0.42857,
Guyana,GUY,2020-03-30,0.42857,
Guyana,GUY,2020-03-31,0.42857,
Guyana,GUY,2020-04-01,1.0,
Guyana,GUY,2020-04-02,2.0,
Guyana,GUY,2020-04-03,2.0,
Guyana,GUY,2020-04-04,2.57143,
Guyana,GUY,2020-04-05,2.28571,
Guyana,GUY,2020-04-06,3.0,
Guyana,GUY,2020-04-07,3.28571,
Guyana,GUY,2020-04-08,3.0,
Guyana,GUY,2020-04-09,2.57143,
Guyana,GUY,2020-04-10,2.57143,
Guyana,GUY,2020-04-11,2.42857,
Guyana,GUY,2020-04-12,3.0,
Guyana,GUY,2020-04-13,2.28571,
Guyana,GUY,2020-04-14,2.28571,
Guyana,GUY,2020-04-15,2.14286,
Guyana,GUY,2020-04-16,2.57143,
Guyana,GUY,2020-04-17,2.85714,
Guyana,GUY,2020-04-18,3.28571,
Guyana,GUY,2020-04-19,2.57143,
Guyana,GUY,2020-04-20,2.85714,
Guyana,GUY,2020-04-21,2.71429,
Guyana,GUY,2020-04-22,2.71429,
Guyana,GUY,2020-04-23,1.71429,
Guyana,GUY,2020-04-24,1.85714,
Guyana,GUY,2020-04-25,1.42857,
Guyana,GUY,2020-04-26,1.57143,
Guyana,GUY,2020-04-27,1.28571,
Guyana,GUY,2020-04-28,1.14286,
Guyana,GUY,2020-04-29,1.14286,
Guyana,GUY,2020-04-30,1.57143,
Guyana,GUY,2020-05-01,1.71429,
Guyana,GUY,2020-05-02,1.28571,
Guyana,GUY,2020-05-03,1.14286,
Guyana,GUY,2020-05-04,1.14286,
Guyana,GUY,2020-05-05,2.57143,
Guyana,GUY,2020-05-06,2.57143,
Guyana,GUY,2020-05-07,2.14286,
Guyana,GUY,2020-05-08,1.57143,
Guyana,GUY,2020-05-09,1.71429,
Guyana,GUY,2020-05-10,2.14286,
Guyana,GUY,2020-05-11,3.14286,
Guyana,GUY,2020-05-12,2.42857,
Guyana,GUY,2020-05-13,2.85714,
Guyana,GUY,2020-05-14,2.85714,
Guyana,GUY,2020-05-15,2.85714,
Guyana,GUY,2020-05-16,3.14286,
Guyana,GUY,2020-05-17,2.85714,
Guyana,GUY,2020-05-18,1.85714,
Guyana,GUY,2020-05-19,2.14286,
Guyana,GUY,2020-05-20,1.71429,
Guyana,GUY,2020-05-21,1.71429,
Guyana,GUY,2020-05-22,2.0,
Guyana,GUY,2020-05-23,1.57143,
Guyana,GUY,2020-05-24,1.42857,
Guyana,GUY,2020-05-25,2.57143,
Guyana,GUY,2020-05-26,1.85714,
Guyana,GUY,2020-05-27,2.0,
Guyana,GUY,2020-05-28,2.0,
Guyana,GUY,2020-05-29,3.28571,
Guyana,GUY,2020-05-30,3.28571,
Guyana,GUY,2020-05-31,3.57143,
Guyana,GUY,2020-06-01,2.57143,
Guyana,GUY,2020-06-02,2.28571,
Guyana,GUY,2020-06-03,2.0,
Guyana,GUY,2020-06-04,2.0,
Guyana,GUY,2020-06-05,0.42857,
Guyana,GUY,2020-06-06,0.42857,
Guyana,GUY,2020-06-07,0.28571,
Guyana,GUY,2020-06-08,0.14286,
Guyana,GUY,2020-06-09,0.14286,
Guyana,GUY,2020-06-10,0.42857,
Guyana,GUY,2020-06-11,0.42857,
Guyana,GUY,2020-06-12,0.71429,
Guyana,GUY,2020-06-13,0.85714,
Guyana,GUY,2020-06-14,0.71429,
Haiti,HTI,2020-03-20,,-59.0
Haiti,HTI,2020-03-21,,-58.0
Haiti,HTI,2020-03-22,0.66667,-57.0
Haiti,HTI,2020-03-23,0.5,-56.0
Haiti,HTI,2020-03-24,1.0,-55.0
Haiti,HTI,2020-03-25,1.16667,-54.0
Haiti,HTI,2020-03-26,1.14286,-53.0
Haiti,HTI,2020-03-27,0.85714,-52.0
Haiti,HTI,2020-03-28,0.85714,-51.0
Haiti,HTI,2020-03-29,0.85714,-50.0
Haiti,HTI,2020-03-30,1.85714,-49.0
Haiti,HTI,2020-03-31,1.42857,-48.0
Haiti,HTI,2020-04-01,1.14286,-47.0
Haiti,HTI,2020-04-02,1.14286,-46.0
Haiti,HTI,2020-04-03,1.42857,-45.0
Haiti,HTI,2020-04-04,1.42857,-44.0
Haiti,HTI,2020-04-05,1.85714,-43.0
Haiti,HTI,2020-04-06,0.85714,-42.0
Haiti,HTI,2020-04-07,1.28571,-41.0
Haiti,HTI,2020-04-08,1.42857,-40.0
Haiti,HTI,2020-04-09,1.57143,-39.0
Haiti,HTI,2020-04-10,1.71429,-38.0
Haiti,HTI,2020-04-11,1.85714,-37.0
Haiti,HTI,2020-04-12,1.71429,-36.0
Haiti,HTI,2020-04-13,1.71429,-35.0
Haiti,HTI,2020-04-14,2.28571,-34.0
Haiti,HTI,2020-04-15,2.14286,-33.0
Haiti,HTI,2020-04-16,2.0,-32.0
Haiti,HTI,2020-04-17,1.85714,-31.0
Haiti,HTI,2020-04-18,1.85714,-30.0
Haiti,HTI,2020-04-19,1.57143,-29.0
Haiti,HTI,2020-04-20,2.0,-28.0
Haiti,HTI,2020-04-21,2.42857,-27.0
Haiti,HTI,2020-04-22,2.57143,-26.0
Haiti,HTI,2020-04-23,3.0,-25.0
Haiti,HTI,2020-04-24,4.14286,-24.0
Haiti,HTI,2020-04-25,4.0,-23.0
Haiti,HTI,2020-04-26,4.0,-22.0
Haiti,HTI,2020-04-27,3.57143,-21.0
Haiti,HTI,2020-04-28,2.71429,-20.0
Haiti,HTI,2020-04-29,2.57143,-19.0
Haiti,HTI,2020-04-30,2.0,-18.0
Haiti,HTI,2020-05-01,1.28571,-17.0
Haiti,HTI,2020-05-02,1.85714,-16.0
Haiti,HTI,2020-05-03,1.85714,-15.0
Haiti,HTI,2020-05-04,1.85714,-14.0
Haiti,HTI,2020-05-05,3.42857,-13.0
Haiti,HTI,2020-05-06,3.57143,-12.0
Haiti,HTI,2020-05-07,4.57143,-11.0
Haiti,HTI,2020-05-08,6.85714,-10.0
Haiti,HTI,2020-05-09,8.71429,-9.0
Haiti,HTI,2020-05-10,9.42857,-8.0
Haiti,HTI,2020-05-11,13.85714,-7.0
Haiti,HTI,2020-05-12,15.57143,-6.0
Haiti,HTI,2020-05-13,16.85714,-5.0
Haiti,HTI,2020-05-14,18.0,-4.0
Haiti,HTI,2020-05-15,20.57143,-3.0
Haiti,HTI,2020-05-16,23.42857,-2.0
Haiti,HTI,2020-05-17,29.57143,-1.0
Haiti,HTI,2020-05-18,39.14286,0.0
Haiti,HTI,2020-05-19,46.28571,1.0
Haiti,HTI,2020-05-20,53.85714,2.0
Haiti,HTI,2020-05-21,51.71429,3.0
Haiti,HTI,2020-05-22,65.85714,4.0
Haiti,HTI,2020-05-23,71.71429,5.0
Haiti,HTI,2020-05-24,72.42857,6.0
Haiti,HTI,2020-05-25,71.71429,7.0
Haiti,HTI,2020-05-26,75.71429,8.0
Haiti,HTI,2020-05-27,82.57143,9.0
Haiti,HTI,2020-05-28,103.42857,10.0
Haiti,HTI,2020-05-29,101.28571,11.0
Haiti,HTI,2020-05-30,110.28571,12.0
Haiti,HTI,2020-05-31,142.85714,13.0
Haiti,HTI,2020-06-01,166.57143,14.0
Haiti,HTI,2020-06-02,166.14286,15.0
Haiti,HTI,2020-06-03,190.42857,16.0
Haiti,HTI,2020-06-04,188.57143,17.0
Haiti,HTI,2020-06-05,171.0,18.0
Haiti,HTI,2020-06-06,191.42857,19.0
Haiti,HTI,2020-06-07,172.42857,20.0
Haiti,HTI,2020-06-08,172.85714,21.0
Haiti,HTI,2020-06-09,187.42857,22.0
Haiti,HTI,2020-06-10,165.0,23.0
Haiti,HTI,2020-06-11,165.14286,24.0
Haiti,HTI,2020-06-12,185.85714,25.0
Haiti,HTI,2020-06-13,145.28571,26.0
Haiti,HTI,2020-06-14,156.14286,27.0
High income,,2020-01-02,0.0,-50.0
High income,,2020-01-03,0.0,-49.0
High income,,2020-01-04,0.0,-48.0
High income,,2020-01-05,0.0,-47.0
High income,,2020-01-06,0.0,-46.0
High income,,2020-01-07,0.0,-45.0
High income,,2020-01-08,0.0,-44.0
High income,,2020-01-09,0.0,-43.0
High income,,2020-01-10,0.0,-42.0
High income,,2020-01-11,0.0,-41.0
High income,,2020-01-12,0.0,-40.0
High income,,2020-01-13,0.0,-39.0
High income,,2020-01-14,0.0,-38.0
High income,,2020-01-15,0.14286,-37.0
High income,,2020-01-16,0.14286,-36.0
High income,,2020-01-17,0.14286,-35.0
High income,,2020-01-18,0.14286,-34.0
High income,,2020-01-19,0.14286,-33.0
High income,,2020-01-20,0.28571,-32.0
High income,,2020-01-21,0.57143,-31.0
High income,,2020-01-22,0.42857,-30.0
High income,,2020-01-23,0.42857,-29.0
High income,,2020-01-24,1.14286,-28.0
High income,,2020-01-25,2.14286,-27.0
High income,,2020-01-26,3.14286,-26.0
High income,,2020-01-27,4.0,-25.0
High income,,2020-01-28,4.57143,-24.0
High income,,2020-01-29,6.14286,-23.0
High income,,2020-01-30,8.14286,-22.0
High income,,2020-01-31,10.14286,-21.0
High income,,2020-02-01,11.71429,-20.0
High income,,2020-02-02,12.71429,-19.0
High income,,2020-02-03,12.42857,-18.0
High income,,2020-02-04,12.14286,-17.0
High income,,2020-02-05,12.85714,-16.0
High income,,2020-02-06,12.42857,-15.0
High income,,2020-02-07,11.57143,-14.0
High income,,2020-02-08,10.71429,-13.0
High income,,2020-02-09,10.14286,-12.0
High income,,2020-02-10,10.28571,-11.0
High income,,2020-02-11,11.0,-10.0
High income,,2020-02-12,9.28571,-9.0
High income,,2020-02-13,9.0,-8.0
High income,,2020-02-14,8.71429,-7.0
High income,,2020-02-15,9.57143,-6.0
High income,,2020-02-16,11.0,-5.0
High income,,2020-02-17,12.28571,-4.0
High income,,2020-02-18,11.71429,-3.0
High income,,2020-02-19,14.85714,-2.0
High income,,2020-02-20,21.71429,-1.0
High income,,2020-02-21,32.85714,0.0
High income,,2020-02-22,65.28571,1.0
High income,,2020-02-23,112.57143,2.0
High income,,2020-02-24,144.28571,3.0
High income,,2020-02-25,180.14286,4.0
High income,,2020-02-26,235.28571,5.0
High income,,2020-02-27,313.71429,6.0
High income,,2020-02-28,419.42857,7.0
High income,,2020-02-29,565.28571,8.0
High income,,2020-03-01,661.28571,9.0
High income,,2020-03-02,836.0,10.0
High income,,2020-03-03,965.0,11.0
High income,,2020-03-04,1088.0,12.0
High income,,2020-03-05,1216.85714,13.0
High income,,2020-03-06,1408.0,14.0
High income,,2020-03-07,1605.0,15.0
High income,,2020-03-08,1856.57143,16.0
High income,,2020-03-09,2110.85714,17.0
High income,,2020-03-10,2514.42857,18.0
High income,,2020-03-11,2886.57143,19.0
High income,,2020-03-12,3571.14286,20.0
High income,,2020-03-13,4364.14286,21.0
High income,,2020-03-14,5158.57143,22.0
High income,,2020-03-15,6240.71429,23.0
High income,,2020-03-16,7262.28571,24.0
High income,,2020-03-17,8376.28571,25.0
High income,,2020-03-18,9883.57143,26.0
High income,,2020-03-19,11475.85714,27.0
High income,,2020-03-20,14331.0,28.0
High income,,2020-03-21,17172.57143,29.0
High income,,2020-03-22,20047.57143,30.0
High income,,2020-03-23,22872.85714,31.0
High income,,2020-03-24,26738.28571,32.0
High income,,2020-03-25,29849.28571,33.0
High income,,2020-03-26,34007.0,34.0
High income,,2020-03-27,37677.28571,35.0
High income,,2020-03-28,41629.14286,36.0
High income,,2020-03-29,45086.0,37.0
High income,,2020-03-30,47803.85714,38.0
High income,,2020-03-31,50066.42857,39.0
High income,,2020-04-01,53707.28571,40.0
High income,,2020-04-02,56380.28571,41.0
High income,,2020-04-03,58142.71429,42.0
High income,,2020-04-04,60387.28571,43.0
High income,,2020-04-05,62624.0,44.0
High income,,2020-04-06,63558.71429,45.0
High income,,2020-04-07,64331.0,46.0
High income,,2020-04-08,64185.71429,47.0
